,Unnamed: 0,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Res,ContractPush,LoyaltyPush
1892,1892,1636-NTNCO,Male,1,No,No,4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,207.35,No,[0.6182205677032471],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1893,1893,3466-WAESX,Male,0,No,Yes,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.1,1083.7,No,[0.3211319148540497],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1894,1894,9281-PKKZE,Female,0,Yes,No,46,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.95,2007.85,No,[0.28132832050323486],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1895,1895,3638-VBZTA,Male,0,No,Yes,68,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.5,5882.75,No,[0.027043431997299194],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
1896,1896,7459-IMVYU,Male,0,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,69.95,2657.55,No,[0.142094224691391],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1897,1897,7776-QWNFX,Male,1,Yes,No,30,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.4,1527.5,Yes,[0.32856783270835876],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1898,1898,6689-TCZHQ,Female,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.95,378.4,Yes,[0.619766116142273],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1899,1899,8563-OYMQY,Male,0,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.95,1612.2,No,[0.4989088475704193],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1900,1900,0754-EEBDC,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,76.65,No,[0.0034596920013427734],"Low Risk, offer discount","Short Term customer ,Offer 100 Loyalty Points"
1901,1901,5777-ZPQNC,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.15,260.7,No,[0.04794192314147949],"Medium Risk, suggest Biannual Plan","Short Term customer ,Offer 100 Loyalty Points"
1902,1902,1951-IEYXM,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.6,6441.85,No,[0.005705058574676514],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
1903,1903,3318-NMQXL,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.0,266.8,No,[0.7589511275291443],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1904,1904,3143-ILDAL,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.45,5124.6,Yes,[0.28927069902420044],"High Risk,suggest Annual Plan","Long Term customer ,Offer 800 Loyalty Points"
1905,1905,1022-RKXDR,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.85,962.25,No,[0.026084065437316895],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1906,1906,2361-FJWNO,Male,0,No,No,40,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),36.0,1382.9,No,[0.08204510807991028],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1907,1907,2272-UOINI,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.5,571.05,No,[0.3288368582725525],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1908,1908,8232-UTFOZ,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.95,1399.35,No,[0.0015902817249298096],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
1909,1909,3750-YHRYO,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,150,No,[0.017631620168685913],"Medium Risk, suggest Biannual Plan","Short Term customer ,Offer 100 Loyalty Points"
1910,1910,6637-KYRCV,Female,0,Yes,Yes,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.5,167.2,No,[0.528663694858551],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1911,1911,5668-MEISB,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),106.1,7657.4,No,[0.0076909661293029785],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
1912,1912,0129-QMPDR,Male,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.5,865.05,No,[0.015440434217453003],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1913,1913,7188-CBBBA,Female,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,95.5,6153.85,No,[0.137920081615448],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
1914,1914,5356-CSVSQ,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.6,174.2,No,[0.36285775899887085],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1915,1915,3221-CJMSG,Male,0,No,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.1,1269.6,No,[0.19768327474594116],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1916,1916,4720-VSTSI,Female,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,3862.55,Yes,[0.2541896104812622],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1917,1917,3219-JQRSL,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.1,6352.4,No,[0.0087471604347229],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
1918,1918,2801-NISEI,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.95,1348.5,No,[0.19025668501853943],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1919,1919,3946-MHCZW,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.9,50.9,Yes,[0.2686799168586731],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1920,1920,4623-ZKHLY,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.45,471.55,No,[0.12771347165107727],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1921,1921,6732-VAILE,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.95,5931.75,No,[0.008263885974884033],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
1922,1922,8201-AAXCB,Male,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,60.35,1404.65,No,[0.37644392251968384],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1923,1923,7696-CFTAT,Male,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,726.1,No,[0.0026749074459075928],"Low Risk, offer discount","Medium Term customer ,Offer 500 Loyalty Points"
1924,1924,1845-CSBRZ,Female,1,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.35,1961.6,No,[0.6398599743843079],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1925,1925,2123-VSCOT,Female,0,Yes,Yes,59,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),72.1,4194.85,No,[0.012997537851333618],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
1926,1926,6651-AZVTJ,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,4872.45,Yes,[0.4149535298347473],"High Risk,suggest Annual Plan","Long Term customer ,Offer 800 Loyalty Points"
1927,1927,4566-GOLUK,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.35,5118.95,Yes,[0.2883917987346649],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1928,1928,2484-DGXPZ,Female,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,658.95,Yes,[0.09957265853881836],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1929,1929,2018-QKYGT,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,81.05,No,[0.694908857345581],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1930,1930,2792-VPPET,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.5,76.95,No,[0.27064067125320435],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1931,1931,7409-JURKQ,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),111.8,5809.75,No,[0.2042354941368103],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
1932,1932,3247-MHJKM,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,[0.24563801288604736],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1933,1933,1964-SVLEA,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,415.9,No,[0.0490131676197052],"Medium Risk, suggest Biannual Plan","Short Term customer ,Offer 100 Loyalty Points"
1934,1934,4587-NUKOX,Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.1,246.5,Yes,[0.5440879464149475],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1935,1935,7297-DVYGA,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,996.95,No,[0.016682356595993042],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
1936,1936,2239-CGBUZ,Female,0,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.5,3145.15,No,[0.041804492473602295],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
1937,1937,0854-UYHZD,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,265.3,No,[0.0029102861881256104],"Low Risk, offer discount","Short Term customer ,Offer 100 Loyalty Points"
1938,1938,7243-LCGGZ,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,No,[0.2605808973312378],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1939,1939,8267-KFGYD,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.05,21.05,No,[0.1428796648979187],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1940,1940,4890-VMUAV,Male,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,71.5,4576.3,No,[0.034184157848358154],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
1941,1941,9261-WDCAF,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,54.65,189.1,No,[0.3355320394039154],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1942,1942,3764-MNMOI,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.2,908.15,No,[0.0027000010013580322],"Low Risk, offer discount","Medium Term customer ,Offer 500 Loyalty Points"
1943,1943,7442-YGZFK,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,49.8,No,[0.46215391159057617],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1944,1944,0420-BWTPW,Male,0,No,Yes,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.5,215.2,Yes,[0.39226067066192627],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1945,1945,8229-BUJHX,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.5,1500.95,No,[0.001473933458328247],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
1946,1946,7449-HVPIV,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.4,5099.15,No,[0.12311932444572449],"High Risk,suggest Annual Plan","Long Term customer ,Offer 800 Loyalty Points"
1947,1947,5504-WSIUR,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.25,6385.95,No,[0.05257663130760193],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
1948,1948,8183-ONMXC,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.75,159.45,Yes,[0.6116020679473877],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1949,1949,8466-PZBLH,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),104.6,6885.75,No,[0.046455979347229004],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
1950,1950,9614-RMGHA,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.85,5940.85,Yes,[0.27251136302948],"High Risk,suggest Annual Plan","Long Term customer ,Offer 800 Loyalty Points"
1951,1951,8735-IJJEG,Male,0,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.2,668.85,No,[0.20743468403816223],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1952,1952,0564-MUUQK,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.5,1916.2,No,[0.4353671669960022],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1953,1953,5054-IEXZT,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,Yes,[0.6033068895339966],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1954,1954,5834-ASPWA,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.45,75.45,Yes,[0.7826424837112427],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1955,1955,0701-RFGFI,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,4613.95,No,[0.4940961003303528],"High Risk,suggest Annual Plan","Long Term customer ,Offer 800 Loyalty Points"
1956,1956,0019-EFAEP,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),101.3,7261.25,No,[0.024859249591827393],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
1957,1957,5619-PTMIK,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,53.1,2459.8,No,[0.09691241383552551],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1958,1958,3737-XBQDD,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.85,2048.8,No,[0.39958858489990234],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1959,1959,5882-CMAZQ,Female,0,Yes,Yes,5,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.25,163.55,No,[0.2524688243865967],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1960,1960,5846-QFDFI,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),88.6,2888.7,No,[0.1822167932987213],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1961,1961,4445-KWOKW,Female,0,No,No,42,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),60.15,2421.6,No,[0.0501786470413208],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1962,1962,3511-APPBJ,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.95,2292.75,No,[0.3182586431503296],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1963,1963,7967-HYCDE,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.7,553.4,No,[0.4336344003677368],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
1964,1964,2430-RRYUW,Male,0,No,No,66,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,54.8,3465.7,No,[0.05421575903892517],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
1965,1965,3948-XHGNA,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.55,1210.4,Yes,[0.13160747289657593],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1966,1966,3723-BFBGR,Male,1,No,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),54.8,1291.3,No,[0.32036975026130676],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
1967,1967,0565-IYCGT,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),78.6,5356.45,Yes,[0.06149536371231079],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
1968,1968,5447-WZAFP,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.3,5200.8,No,[0.35825812816619873],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
